Holes Inv Int (1/um),
0.000071,
0.000076,
0.002266,
0.000077,
0.003466,
0.000078,
0.005892,
0.000083,
0.011785,
0.000084,
0.000085,
0.000086,
0.000094,
0.000095,
0.000098,
0.007366,
0.011785,
0.002032,
0.000100,
0.002946,
0.001339,
0.000103,
0.002104,
0.000999,
0.000106,
0.001593,
0.000786,
0.000114,
0.000433,
0.000116,
0.000373,
0.000118,
0.000327,
0.000120,
0.000295,
0.000144,
0.001281,
0.002266,
0.000233,
0.000149,
0.002182,
0.003466,
0.004533,
0.000198,
0.000161,
0.004533,
0.005357,
0.002455,
0.002357,
0.000164,
0.000166,
0.000169,
0.005892,
0.000171,
0.000174,
0.000177,
0.000183,
0.000190,
0.000204,
0.000209,
0.000215,
0.000221,
0.000226,
0.000232,
0.000250,
0.000257,
0.000263,
0.000277,
0.000292,
0.000304,
0.000309,
0.000319,
0.000329,
0.000337,
0.000343,
0.000349,
0.011785,
0.002806,
0.004533,
0.011785,
0.002806,
0.000775,
0.011785,
0.003466,
0.002182,
0.005357,
0.003928,
0.002266,
0.005357,
0.009821,
0.000123,
0.000130,
0.000135,
0.000140,
0.000142,
0.000147,
0.000152,
0.000155,
0.000160,
0.000169,
0.000176,
0.000181,
0.000185,
0.000191,
0.000199,
0.000203,
0.000207,
0.000212,
0.000221,
0.000236,
0.000241,
0.000246,
0.001511,
0.005357,
0.011785,
0.003101,
0.011785,
0.008418,
0.006547,
0.002562,
0.011785,
0.002806,
0.002946,
0.001281,
0.006547,
0.000433,
0.001511,
0.011785,
0.000091,
0.000089,
0.011785,
0.001437,
0.000999,
0.001071,
0.011785,
0.002806,
0.002357,
0.011785,
0.004533,
0.014731,
0.000098,
0.000096,
0.001841,
0.000111,
0.000111,
0.000120,
0.000121,
0.000127,
0.000128,
0.000128,
0.014731,
0.000155,
0.000156,
0.000158,
0.000160,
0.000160,
0.000138,
0.000140,
0.000140,
0.000141,
0.009821,
0.000168,
0.000170,
0.000172,
0.000173,
0.000174,
0.011785,
0.005357,
0.000174,
0.000176,
0.000178,
0.000178,
0.009821,
0.014731,
0.000162,
0.000165,
0.000166,
0.000165,
0.011785,
0.011785,
0.014731,
0.007366,
0.014731,
0.000921,
0.005892,
0.000879,
0.000144,
0.000147,
0.000146,
0.009821,
0.005357,
0.002562,
0.004209,
0.000786,
0.000854,
0.000921,
0.000982,
0.001052,
0.001071,
0.011785,
0.006547,
0.000950,
0.011785,
0.011785,
0.014731,
0.000119,
0.000118,
0.000436,
0.000471,
0.000499,
0.002562,
0.000830,
0.004533,
0.000893,
0.011785,
0.008418,
0.000950,
0.001733,
0.000999,
0.001034,
0.001052,
0.000982,
0.000907,
0.000765,
0.009821,
0.009821,
0.000296,
0.000309,
0.000326,
0.000353,
0.000378,
0.000395,
0.000412,
0.001071,
0.000842,
0.001684,
0.000867,
0.002562,
0.000879,
0.005892,
0.000921,
0.000950,
0.000921,
0.005892,
0.000854,
0.002266,
0.000746,
0.001593,
0.014731,
0.003928,
0.000701,
0.000614,
0.000078,
0.000078,
0.003466,
0.014731,
0.008418,
0.000206,
0.000210,
0.009821,
0.000212,
0.008418,
0.000213,
0.000216,
0.000234,
0.000237,
0.000240,
0.000240,
0.000242,
0.002182,
0.000265,
0.001370,
0.000273,
0.000479,
0.000737,
0.000556,
0.000755,
0.000786,
0.000818,
0.001052,
0.000842,
0.002946,
0.000786,
0.000755,
0.000710,
0.000634,
0.000601,
0.014731,
0.000541,
0.003101,
0.003101,
0.000521,
0.000320,
0.000307,
0.000296,
0.000071,
0.000071,
0.000118,
0.000120,
0.000121,
0.000123,
0.000124,
0.000125,
0.002266,
0.000136,
0.005892,
0.000137,
0.000137,
0.000135,
0.000921,
0.000160,
0.005357,
0.000160,
0.000162,
0.005892,
0.000164,
0.002946,
0.000169,
0.000172,
0.008418,
0.000178,
0.003683,
0.000275,
0.000634,
0.000293,
0.000693,
0.005357,
0.000298,
0.000670,
0.001733,
0.000302,
0.000648,
0.000351,
0.000601,
0.008418,
0.002455,
0.000453,
0.000556,
0.007366,
0.003101,
0.000589,
0.000521,
0.002678,
0.004209,
0.011785,
0.000504,
0.002182,
0.000464,
0.001901,
0.000443,
0.007366,
0.000415,
0.000351,
0.005357,
0.000324,
0.000282,
0.000270,
0.000261,
0.000254,
0.000248,
0.014731,
0.000062,
0.000062,
0.000093,
0.000093,
0.000094,
0.000094,
0.000094,
0.000120,
0.000512,
0.000123,
0.000512,
0.000126,
0.000487,
0.000128,
0.000464,
0.000131,
0.000436,
0.000133,
0.000409,
0.000136,
0.000393,
0.000139,
0.000375,
0.000145,
0.000355,
0.000153,
0.000339,
0.000158,
0.000324,
0.001309,
0.000854,
0.000257,
0.007366,
0.000309,
0.001901,
0.001071,
0.000305,
0.000282,
0.005357,
0.001684,
0.011785,
0.011785,
0.000495,
0.000270,
0.002806,
0.000966,
0.001473,
0.000264,
0.004209,
0.001841,
0.000241,
0.002678,
0.000234,
0.002946,
0.000229,
0.002806,
0.000223,
0.014731,
0.001964,
0.005357,
0.000217,
0.004910,
0.011785,
0.011785,
0.000796,
0.000211,
0.002806,
0.006547,
0.002678,
0.008418,
0.001203,
0.000693,
0.005892,
0.000206,
0.002806,
0.001228,
0.000364,
0.000181,
0.001403,
0.000104,
0.000345,
0.000339,
0.000331,
0.000322,
0.000312,
0.000305,
0.000298,
0.000281,
0.000267,
0.000258,
0.000252,
0.014731,
0.000243,
0.000228,
0.000222,
0.000217,
0.000210,
0.000206,
0.000193,
0.000185,
0.000179,
0.000176,
0.000172,
0.000170,
0.000167,
0.000165,
0.001593,
0.009821,
0.014731,
0.000161,
0.000190,
0.003466,
0.003466,
0.002806,
0.000150,
0.000221,
0.011785,
0.002678,
0.001551,
0.000145,
0.000286,
0.009821,
0.000121,
0.000315,
0.000119,
0.000355,
0.000117,
0.000412,
0.000114,
0.000483,
0.000108,
0.000921,
0.001964,
0.000104,
0.001203,
0.002562,
0.000101,
0.001733,
0.004533,
0.009821,
0.000099,
0.000095,
0.000094,
0.000087,
0.000085,
0.000084,
0.000083,
0.005357,
0.008418,
0.005892,
0.000082,
0.003928,
0.000077,
0.002562,
0.000076,
0.000071,
